"gene","A5","A9","A17","A21","A29","A33"
"Solyc06g050560",1.22002622007273,8.73604159898271,1.74301591335343,6.3211067225011,0.867552260009098,1.80557031204519
"Solyc06g050570",21.7833174690793,27.5652724148167,19.4507443618566,26.3903438285739,16.400218711776,21.2939744593033
"Solyc06g050580",0,0,0,0,0,0
"Solyc06g050590",30.9425587442281,67.4957319030999,42.3609634819039,83.3547514153327,29.1379546995151,55.949777016697
"Solyc06g050600",13.7136865173809,27.7090118919064,9.32582616420499,28.266435108716,16.9284268556745,19.5974358832887
"Solyc06g050610",24.6435671001278,65.0146239656733,33.357149680303,74.5536046792797,21.5235168422292,58.3109719203583
"Solyc06g050620",4.06303644594172,8.25219883053141,5.16984815471816,10.5884237695567,3.13508642320999,10.7200679106582
"Solyc06g050630",1.74423281770226,4.46834389231163,3.67560354363446,3.2131861090082,3.58898782455016,7.3543968471409
"Solyc06g050640",0,0,0.362220494493759,0,0.245498831023851,0
"Solyc06g050650",0.194493905973923,0,0,0,0,0
"Solyc06g050660",0.158637487554149,0.141109246133677,0,0,0.096005129450668,0
"Solyc06g050670",0,0,0,0,0,0
"Solyc06g050680",0,0,0,0,0,0
"Solyc06g050690",0.0917977702764851,2.44964434829046,0.136613333052603,1.5910677183962,0.222218769461245,8.37921950562145
"Solyc06g050700",30.7028881089498,67.2790802915984,38.4683138431473,78.7729877489431,38.577585186288,51.7064183764829
"Solyc06g050710",0,2.31729862916773,0.697855998565958,0.967569359548934,0.630639198960351,1.09445667745811
"Solyc06g050720",4.54154267681273,15.8529057189097,5.83707501223788,19.7810880260998,6.45475520987589,23.9152205545021
